ID;Street;HouseNumber;Box;Floor;City;PostalCode;Region;District;Province;PropertyType;PropertySubType;Price;SaleType;ConstructionYear;BedroomCount;LivingArea;KitchenType;Furnished;Fireplace;Terrace;TerraceArea;Garden;GardenArea;Facades;SwimmingPool;Condition;EPCScore;Latitude;Longitude;PropertyUrl;Property url
11144002;Bommelstraat;37;;;Gent;9000;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;510.328.921;37.271.194;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/11144002
11143992;Deinzestraat;13-17;;;Oudenaarde;9700;FLANDERS;Oudenaarde;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.517.786;3.595.366;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/oudenaarde/9700/11143992
11140816;Rue des Soldats;36;G3.02;3;Berchem-Sainte-Agathe;1082;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;275000;residential_sale;2008;3;119;INSTALLED;;FALSE;TRUE;9;;;4;FALSE;GOOD;E;508.631.826;42.967.048;;https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11140816
11143491;Dennendreef;24;;;Vosselaar;2350;FLANDERS;Turnhout;Antwerp;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;51.311.313;48.764.985;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vosselaar/2350/11143491
11144033;Brugsesteenweg;252;;;Gent;9000;FLANDERS;Gent;East Flanders;HOUSE;HOUSE;289000;residential_sale;1932;3;154;USA_SEMI_EQUIPPED;FALSE;FALSE;;;TRUE;55;2;FALSE;TO_BE_DONE_UP;D;510.664.781;36.886.469;;https://www.immoweb.be/en/classified/house/for-sale/gent/9000/11144033
11140817;Rue des Soldats;36;G3.03;3;Berchem-Sainte-Agathe;1082;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;290000;residential_sale;2008;3;130;INSTALLED;;FALSE;TRUE;;;;4;FALSE;GOOD;D;508.631.826;42.967.048;;https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11140817
11141563;Parkdreef;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.665.959;43.449;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11141563
11144617;;;;;Ronse;9600;FLANDERS;Oudenaarde;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;;;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ronse/9600/11144617
11141665;rue du printemps;49 - 55;;;Ixelles;1050;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.203.979;43.891.671;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ixelles/1050/11141665
11144814;Keizer Karelstraat;204;102;1;GENT;9000;FLANDERS;Gent;East Flanders;APARTMENT;APARTMENT;325000;residential_sale;1920;1;76;INSTALLED;;FALSE;;;;;2;;GOOD;D;510.503.957;37.335.394;;https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11144814
11156707;Oude Koornmarkt;49;;0;Antwerp;2000;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;639000;residential_sale;;8;240;SEMI_EQUIPPED;FALSE;FALSE;;;;;2;FALSE;TO_RENOVATE;;512.195.905;44.005.428;;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11156707
11156706;Oude Koornmarkt;49;;;Antwerp;2000;FLANDERS;Antwerp;Antwerp;HOUSE;HOUSE;639000;residential_sale;;8;240;SEMI_EQUIPPED;FALSE;FALSE;;;;65;2;FALSE;TO_RENOVATE;;512.195.905;44.005.428;;https://www.immoweb.be/en/classified/house/for-sale/antwerp/2000/11156706
11156705;Eikenlaan;2;;;Zoersel;2980;FLANDERS;Antwerp;Antwerp;HOUSE;MIXED_USE_BUILDING;639000;residential_sale;1961;0;635;NOT_INSTALLED;;FALSE;TRUE;;;3451;4;FALSE;TO_RENOVATE;E;512.461.334;46.266.725;;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/zoersel/2980/11156705
11051603;Rue Groeselenberg;43;;2;Uccle;1180;BRUSSELS;Brussels;Brussels;APARTMENT;PENTHOUSE;1295000;residential_sale;2022;3;179;HYPER_EQUIPPED;FALSE;FALSE;TRUE;37;;;4;FALSE;AS_NEW;;508.024.728;4.351.682;;https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/11051603
11156701;rue Joseph Warègne;28;;;Flawinne;5020;WALLONIE;Namur;Namur;HOUSE;HOUSE;169000;residential_sale;;4;140;SEMI_EQUIPPED;;FALSE;TRUE;;;1290;4;;TO_RENOVATE;F;504.578.871;47.972.853;;https://www.immoweb.be/en/classified/house/for-sale/flawinne/5020/11156701
11156699;Hanaise;17;;;Flobecq;7880;WALLONIE;Ath;Hainaut;HOUSE;HOUSE;395000;residential_sale;1974;4;278;INSTALLED;;TRUE;TRUE;;;1783;4;;;C;50.733.485;37.335.456;;https://www.immoweb.be/en/classified/house/for-sale/flobecq/7880/11156699
11156698;Puursesteenweg;409;;;PUURS;2870;FLANDERS;Mechelen;Antwerp;HOUSE;HOUSE;599000;residential_sale;2023;5;290;INSTALLED;;TRUE;TRUE;;TRUE;462;3;;;;510.862.348;42.713.047;;https://www.immoweb.be/en/classified/house/for-sale/puurs/2870/11156698
11156697;Puursesteenweg;409;;;Bornem;2880;FLANDERS;Mechelen;Antwerp;HOUSE;HOUSE;599000;residential_sale;2023;5;290;INSTALLED;;TRUE;TRUE;;TRUE;462;3;;;;510.862.348;42.713.047;;https://www.immoweb.be/en/classified/house/for-sale/bornem/2880/11156697
11156696;Rue de la Gendarmerie;85;;;Clavier;4560;WALLONIE;Huy;Liège;HOUSE;HOUSE;179000;residential_sale;1930;4;131;SEMI_EQUIPPED;FALSE;FALSE;TRUE;100;;204;3;FALSE;TO_BE_DONE_UP;G;504.269.999;53.225.998;;https://www.immoweb.be/en/classified/house/for-sale/clavier/4560/11156696
11156694;Oliemolenstraat;45;;;Zedelgem;8211;FLANDERS;Brugge;West Flanders;HOUSE;HOUSE;425000;residential_sale;1990;3;178;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;;;600;4;;AS_NEW;C;511.173.558;30.848.013;;https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8211/11156694
11156693;;;;1;Braine-l'Alleud;1420;WALLONIE;Nivelles;Walloon Brabant;APARTMENT;DUPLEX;370000;residential_sale;1984;3;120;USA_HYPER_EQUIPPED;;FALSE;TRUE;;;;;FALSE;AS_NEW;E;;;;https://www.immoweb.be/en/classified/duplex/for-sale/braine-l%27alleud/1420/11156693
11156692;;;;;Rebecq;1430;WALLONIE;Nivelles;Walloon Brabant;HOUSE;HOUSE;485000;residential_sale;2003;5;284;USA_HYPER_EQUIPPED;;FALSE;TRUE;37;TRUE;1081;3;;AS_NEW;C;;;;https://www.immoweb.be/en/classified/house/for-sale/rebecq/1430/11156692
11156677;Bayauxlaan;34;A1;1;Knokke-Heist;8300;FLANDERS;Brugge;West Flanders;APARTMENT;APARTMENT;445000;residential_sale;1936;2;75;HYPER_EQUIPPED;TRUE;FALSE;;;;;2;FALSE;JUST_RENOVATED;C;513.491.379;32.854.853;;https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11156677
10479775;Route Saint-Donat;25;;;Malmedy;4960;WALLONIE;Verviers;Liège;HOUSE;FARMHOUSE;110000;residential_sale;;3;200;;FALSE;FALSE;TRUE;;;450;4;FALSE;TO_RENOVATE;G;503.648.354;60.435.358;;https://www.immoweb.be/en/classified/farmhouse/for-sale/malmedy/4960/10479775
11156676;Streekbaan;188;;;Vilvoorde;1800;FLANDERS;Halle-Vilvoorde;Flemish Brabant;HOUSE;HOUSE;378000;residential_sale;;3;110;NOT_INSTALLED;FALSE;FALSE;TRUE;3;TRUE;169;3;;TO_RENOVATE;E;509.126.696;43.723.369;;https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/11156676
10825023;Rue de la Petite-Cornée;18;;;Bertrix;6880;WALLONIE;Neufchâteau;Luxembourg;HOUSE;HOUSE;229900;residential_sale;1850;5;181;INSTALLED;FALSE;FALSE;;;TRUE;222;3;FALSE;GOOD;D;498.616.344;52.523.001;;https://www.immoweb.be/en/classified/house/for-sale/bertrix/6880/10825023
11156675;Karel Mestdaghplein;15;;3;Wilrijk;2610;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;219000;residential_sale;1964;3;97;SEMI_EQUIPPED;;TRUE;;;;;2;;TO_BE_DONE_UP;;51.179.211;43.855.377;;https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/11156675
11156672;;;;;Uccle;1180;BRUSSELS;Brussels;Brussels;HOUSE;VILLA;1150000;residential_sale;1931;5;314;HYPER_EQUIPPED;FALSE;FALSE;TRUE;120;TRUE;649;4;FALSE;AS_NEW;G;;;;https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/11156672
11156670;Graaf de Broquevillestraat;35;2;0;Mol;2400;FLANDERS;Turnhout;Antwerp;APARTMENT;APARTMENT;189000;residential_sale;1972;2;103;;;FALSE;TRUE;;;;;;;B;511.854.996;51.172.358;;https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/11156670
11156669;Voetbalstraat;20;;;Balen;2490;FLANDERS;Turnhout;Antwerp;HOUSE;HOUSE;375000;residential_sale;1999;3;140;;;FALSE;TRUE;;;684;4;;;B;511.899.516;52.296.529;;https://www.immoweb.be/en/classified/house/for-sale/balen/2490/11156669
11156668;Leuvensesteenweg;757-759;;;Mechelen;2812;FLANDERS;Mechelen;Antwerp;HOUSE;MIXED_USE_BUILDING;549000;residential_sale;1950;5;162;HYPER_EQUIPPED;FALSE;FALSE;TRUE;;;720;2;FALSE;TO_BE_DONE_UP;E;510.018.771;4.518.774;;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/mechelen/2812/11156668
11156656;Groteweg;65;;;Geraardsbergen;9500;FLANDERS;Aalst;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;507.661.849;38.674.387;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/geraardsbergen/9500/11156656
11156654;Nachtegaallaan;6,406;;4;Antwerp;2660;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;229000;residential_sale;1966;3;88;INSTALLED;;FALSE;TRUE;;;;;;;C;511.701.003;43.578.404;;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2660/11156654
11156653;Kruisstraat;73;;;Brakel;9660;FLANDERS;Oudenaarde;East Flanders;HOUSE;HOUSE;149000;residential_sale;1900;3;120;SEMI_EQUIPPED;;FALSE;TRUE;10;TRUE;213;3;FALSE;TO_RENOVATE;F;507.989.519;37.758.457;;https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/11156653
11156652;Engelselei;50;7;0;Kapellen;2950;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;249000;residential_sale;1982;2;81;USA_SEMI_EQUIPPED;;FALSE;;;;;2;;AS_NEW;C;513.174.974;44.311.242;;https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/11156652
11156650;Rue de Waremme;21;;;Berloz;4257;WALLONIE;Waremme;Liège;HOUSE;BUNGALOW;380000;residential_sale;1969;4;160;;FALSE;FALSE;TRUE;;TRUE;2430;4;FALSE;GOOD;F;506.946.022;52.176.614;;https://www.immoweb.be/en/classified/bungalow/for-sale/berloz/4257/11156650
11156649;Joseph Ferrantstraat;23;;;Ronse;9600;FLANDERS;Oudenaarde;East Flanders;HOUSE;APARTMENT_BLOCK;540000;residential_sale;;5;305;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;16;TRUE;290;2;;;C;507.441.414;36.045.827;;https://www.immoweb.be/en/classified/apartment-block/for-sale/ronse/9600/11156649
11156648;Donklaan;115;A;2;Berlare;9290;FLANDERS;Dendermonde;East Flanders;APARTMENT;APARTMENT;369000;residential_sale;2023;2;77;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;;;;3;;AS_NEW;A;510.410.988;39.821.107;;https://www.immoweb.be/en/classified/apartment/for-sale/berlare/9290/11156648
11156647;;;;;Brunehaut Laplaigne;7622;WALLONIE;Tournai;Hainaut;HOUSE;HOUSE;330000;residential_sale;;4;330;INSTALLED;FALSE;FALSE;TRUE;113;TRUE;690;4;FALSE;AS_NEW;C;;;;https://www.immoweb.be/en/classified/house/for-sale/brunehaut%20laplaigne/7622/11156647
11156646;Rue de la Gendarmerie;56;;;Louveigné;4141;WALLONIE;Liège;Liège;HOUSE;HOUSE;495000;residential_sale;1950;4;188;INSTALLED;FALSE;FALSE;TRUE;100;TRUE;2060;4;FALSE;GOOD;D;505.239.705;57.073.216;;https://www.immoweb.be/en/classified/house/for-sale/louveign%C3%A9/4141/11156646
11141654;Rue de la Comète;13;;;Brussels;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.542.202;43.677.252;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels/1000/11141654
11143239;Kapellestraat;98;;;Astene;9800;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;509.817.215;35.485.845;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/astene/9800/11143239
11141393;Drève du Parc;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.427.501;43.515.499;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11141393
11141446;Dreve du Parc;45;;;Brussels City;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.427.501;43.515.499;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/11141446
11143242;Tolpoortstraat;126;;;Deinze;9800;FLANDERS;Gent;East Flanders;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;509.787.228;35.317.766;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/deinze/9800/11143242
11141470;Parkdreef;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.665.959;43.449;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11141470
11141490;Parkdreef;45;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;508.665.959;43.449;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11141490
9375778;Quai de Willebroeck;;;;Brussels City;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;508.623.387;43.521.206;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/9375778
11141537;;;;;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;;;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11141537
11143936;Korte Dolagestraat;40;;;WIJGMAAL;3018;FLANDERS;Leuven;Flemish Brabant;HOUSE;HOUSE;438000;residential_sale;1970;4;169;INSTALLED;;FALSE;TRUE;;TRUE;180;3;;GOOD;E;509.260.178;46.979.659;;https://www.immoweb.be/en/classified/house/for-sale/wijgmaal/3018/11143936
11143713;Rue Lombièry;7;;;Burdinne;4210;WALLONIE;Huy;Liège;HOUSE;COUNTRY_COTTAGE;450000;residential_sale;1900;3;175;INSTALLED;FALSE;FALSE;TRUE;32;TRUE;1901;4;FALSE;AS_NEW;D;505.803.945;50.730.423;;https://www.immoweb.be/en/classified/country-cottage/for-sale/burdinne/4210/11143713
11143954;Rode-Kruisstraat;05-Sep;;;Gentbrugge;9050;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;510.284.723;37.641.375;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gentbrugge/9050/11143954
11142044;Rue des Blancs Prés;1;;;Arlon;6700;WALLONIE;Arlon;Luxembourg;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;496.923.475;58.072.139;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/arlon/6700/11142044
11140726;Avenue Ginette Javaux;14-16;17;2;Auderghem;1160;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;520000;residential_sale;2013;2;107;USA_INSTALLED;;FALSE;TRUE;12;;;;FALSE;AS_NEW;B;508.179.762;44.079.328;;https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/11140726
11143235;Leernsesteenweg;110;;;Bachte-Maria-Leerne;9800;FLANDERS;Gent;East Flanders;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;;51.004.744;35.650.699;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bachte-maria-leerne/9800/11143235
11143726;Louise-Mariestraat;32;;;Maarkedal;9680;FLANDERS;Oudenaarde;East Flanders;HOUSE;VILLA;575000;residential_sale;1999;4;238;INSTALLED;FALSE;FALSE;TRUE;40;TRUE;1588;4;FALSE;GOOD;D;507.704.121;36.464.851;;https://www.immoweb.be/en/classified/villa/for-sale/maarkedal/9680/11143726
11142911;;;;;Ixelles;1050;BRUSSELS;Brussels;Brussels;APARTMENT_GROUP;APARTMENT_GROUP;;group_sale;;;;;;FALSE;;;;;;;;A;;;;https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ixelles/1050/11142911
11141660;Rue du Printemps;;;;Ixelles;1050;BRUSSELS;Brussels;Brussels;HOUSE_GROUP;HOUSE_GROUP;;group_sale;;;;;;FALSE;;;;;;;;B;508.200.002;43.875.776;;https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ixelles/1050/11141660
11120444;Impasse des Oiseaux;28;;;Charleroi;6020;WALLONIE;Charleroi;Hainaut;HOUSE;HOUSE;99000;residential_sale;1875;3;123;SEMI_EQUIPPED;FALSE;FALSE;TRUE;15;;238;3;FALSE;TO_RENOVATE;E;504.189.679;44.323.831;;https://www.immoweb.be/en/classified/house/for-sale/charleroi/6020/11120444
11150716;Vergoeienveld;3;;;Overijse;3090;FLANDERS;Halle-Vilvoorde;Flemish Brabant;HOUSE;VILLA;849000;residential_sale;1990;4;334;USA_INSTALLED;;TRUE;TRUE;35;TRUE;875;4;FALSE;AS_NEW;C;507.637.055;45.363.566;;https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/11150716
11151111;Franz Merjaystraat;206;;;Uccle;1180;BRUSSELS;Brussels;Brussels;HOUSE;MANSION;1000000;residential_sale;1927;6;325;INSTALLED;FALSE;FALSE;TRUE;50;TRUE;155;2;FALSE;TO_BE_DONE_UP;E;508.141.822;43.517.147;;https://www.immoweb.be/en/classified/mansion/for-sale/uccle/1180/11151111
11156775;Place de l'Eglise;3;;;Sainte-Ode;6680;WALLONIE;Bastogne;Luxembourg;HOUSE;MIXED_USE_BUILDING;579000;residential_sale;1900;9;884;HYPER_EQUIPPED;FALSE;FALSE;TRUE;;TRUE;5200;3;FALSE;GOOD;G;500.531.252;55.107.372;;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sainte-ode/6680/11156775
11137657;Boulevard de la Cambre;25;2.3;2;Bruxelles;1000;BRUSSELS;Brussels;Brussels;APARTMENT;KOT;216500;residential_sale;2022;0;24;INSTALLED;TRUE;FALSE;;;;;2;FALSE;AS_NEW;B;508.161.189;4.374.468;;https://www.immoweb.be/en/classified/kot/for-sale/bruxelles/1000/11137657
11149965;Rue Luciflore;13;15;2;Waremme;4300;WALLONIE;Waremme;Liège;APARTMENT;APARTMENT;220000;residential_sale;1974;3;115;;FALSE;FALSE;TRUE;;;;3;FALSE;GOOD;C;506.899.574;52.516.684;;https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/11149965
11150560;Bergdal;2,006;;2;Grimbergen;1853;FLANDERS;Halle-Vilvoorde;Flemish Brabant;APARTMENT;APARTMENT;239000;residential_sale;1958;2;85;INSTALLED;FALSE;FALSE;TRUE;28;;;3;FALSE;GOOD;F;5.090.249;43.537.421;;https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1853/11150560
11150509;Pontstraat;32;7;5;AALST;9300;FLANDERS;Aalst;East Flanders;APARTMENT;APARTMENT;279000;residential_sale;1993;2;126;SEMI_EQUIPPED;;FALSE;TRUE;;;;2;;GOOD;B;509.364.487;40.430.635;;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/11150509
11150061;Avenue Louise;160A;;3;Ixelles;1050;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;495000;residential_sale;1958;2;134;INSTALLED;FALSE;FALSE;TRUE;12;;;2;FALSE;GOOD;D;508.286.819;43.630.138;;https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11150061
11150505;Boulevard Saint-Michel;115;;7;Etterbeek;1040;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;749000;residential_sale;1935;3;197;USA_HYPER_EQUIPPED;FALSE;FALSE;TRUE;19;;;4;FALSE;AS_NEW;F;508.325.261;4.404.477;;https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11150505
11153121;Boulevard de Smet de Naeyer;419;;1;Jette;1090;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;289000;residential_sale;1965;3;80;INSTALLED;FALSE;FALSE;TRUE;2;;;2;FALSE;GOOD;G;508.844.255;43.376.556;;https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11153121
11139208;Avenue Frans van Kalken;18;;3;Anderlecht;1070;BRUSSELS;Brussels;Brussels;APARTMENT;APARTMENT;171717;residential_sale;1966;2;76;SEMI_EQUIPPED;FALSE;FALSE;TRUE;6;;;2;FALSE;TO_RENOVATE;F;508.266.515;43.070.416;;https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11139208
11156645;;;;;Tournai;7500;WALLONIE;Tournai;Hainaut;HOUSE;HOUSE;275000;residential_sale;;3;170;INSTALLED;;FALSE;TRUE;;;330;2;FALSE;GOOD;D;;;;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/11156645
11156643;Avenue Benoîte;71;;;Havre;7000;WALLONIE;Mons;Hainaut;HOUSE;VILLA;195000;residential_sale;;2;85;SEMI_EQUIPPED;FALSE;FALSE;TRUE;;;3000;4;;TO_BE_DONE_UP;G;504.751.171;40.400.848;;https://www.immoweb.be/en/classified/villa/for-sale/havre/7000/11156643
11156642;Chaussee du Roeulx;1213;;;Mons Havré;7021;WALLONIE;Mons;Hainaut;HOUSE;APARTMENT_BLOCK;155000;residential_sale;;2;160;;FALSE;FALSE;TRUE;20;;350;3;;TO_RENOVATE;G;504.657.036;40.503.839;;https://www.immoweb.be/en/classified/apartment-block/for-sale/mons%20havr%C3%A9/7021/11156642
11156641;Rue R Letor;40;;;Boussu;7300;WALLONIE;Mons;Hainaut;HOUSE;HOUSE;140000;residential_sale;;2;120;NOT_INSTALLED;FALSE;FALSE;TRUE;;TRUE;250;3;;TO_RENOVATE;G;504.120.821;37.916.809;;https://www.immoweb.be/en/classified/house/for-sale/boussu/7300/11156641
11156640;Rue de la Petite Houlette;2;;;Honnelles Roisin;7387;WALLONIE;Mons;Hainaut;HOUSE;HOUSE;185000;residential_sale;;3;140;INSTALLED;FALSE;FALSE;;;;100;2;;JUST_RENOVATED;F;503.283.392;36.860.881;;https://www.immoweb.be/en/classified/house/for-sale/honnelles%20roisin/7387/11156640
11156639;;;;;Andenne;5300;WALLONIE;Namur;Namur;HOUSE;TOWN_HOUSE;260000;residential_sale;1975;4;;NOT_INSTALLED;;FALSE;TRUE;;;1432;4;;TO_BE_DONE_UP;C;;;;https://www.immoweb.be/en/classified/town-house/for-sale/andenne/5300/11156639
11156638;Edegemsestraat;65;;1;Mortsel;2640;FLANDERS;Antwerp;Antwerp;APARTMENT;APARTMENT;219000;residential_sale;1956;2;79;INSTALLED;;TRUE;TRUE;;;;2;;GOOD;C;511.691.138;44.473.845;;https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11156638
11156637;;;;;Gilly;6060;WALLONIE;Charleroi;Hainaut;HOUSE;HOUSE;129900;residential_sale;1899;2;120;;FALSE;FALSE;TRUE;35;;258;2;;TO_RENOVATE;C;;;;https://www.immoweb.be/en/classified/house/for-sale/gilly/6060/11156637
11156636;Heidelaan;25; GLV;0;Lint;2547;FLANDERS;Antwerp;Antwerp;APARTMENT;GROUND_FLOOR;224000;residential_sale;1979;2;91;INSTALLED;;TRUE;;;;;3;;TO_BE_DONE_UP;C;511.251.144;44.865.581;;https://www.immoweb.be/en/classified/ground-floor/for-sale/lint/2547/11156636
11156635;Rue Trieu Jean Sart;28;B;;Blaugies;7370;WALLONIE;Mons;Hainaut;HOUSE;VILLA;230000;residential_sale;2007;3;167;;;FALSE;TRUE;;;0;4;;AS_NEW;D;503.637.538;38.202.703;;https://www.immoweb.be/en/classified/villa/for-sale/blaugies/7370/11156635
11156634;Rue Trieu Jean Sart;28;B;;Blaugies;7370;WALLONIE;Mons;Hainaut;HOUSE;VILLA;350000;residential_sale;2007;4;285;;FALSE;FALSE;TRUE;;TRUE;1406;4;;AS_NEW;D;503.637.538;38.202.703;;https://www.immoweb.be/en/classified/villa/for-sale/blaugies/7370/11156634
11156631;;;;;Jumet;6040;WALLONIE;Charleroi;Hainaut;HOUSE;APARTMENT_BLOCK;230000;residential_sale;;4;206;;;FALSE;;;;0;2;;GOOD;C;;;;https://www.immoweb.be/en/classified/apartment-block/for-sale/jumet/6040/11156631
11156630;;;;0;Charleroi;6000;WALLONIE;Charleroi;Hainaut;APARTMENT;APARTMENT;84500;residential_sale;;2;97;;;FALSE;;;;;2;;GOOD;C;;;;https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/11156630
10838398;;;;1;Rekkem;8930;FLANDERS;Kortrijk;West Flanders;APARTMENT;PENTHOUSE;425000;residential_sale;1946;3;360;HYPER_EQUIPPED;FALSE;FALSE;TRUE;40;;;3;;AS_NEW;B;;;;https://www.immoweb.be/en/classified/penthouse/for-sale/rekkem/8930/10838398
10955486;Boulevard Fosse Crahay;198;;;Liège;4000;WALLONIE;Liège;Liège;HOUSE;HOUSE;215000;residential_sale;;4;144;;;FALSE;TRUE;34;TRUE;184;2;FALSE;GOOD;D;506.634.364;55.749.691;;https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10955486
11156625;rue Arthur Goffaux;6;;;Marchienne-au-Pont;6030;WALLONIE;Charleroi;Hainaut;HOUSE;HOUSE;155000;residential_sale;1930;3;124;INSTALLED;;FALSE;TRUE;;;170;2;;GOOD;D;503.928.147;43.908.262;;https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/11156625
